index,time,measured_power_util
4322,1297200000000,0.718
4323,1297500000000,0.725
4324,1297800000000,0.729
4325,1298100000000,0.727
4326,1298400000000,0.724
4327,1298700000000,0.719
4328,1299000000000,0.714
4329,1299300000000,0.709
4330,1299600000000,0.707
4331,1299900000000,0.707
4332,1300200000000,0.704
4333,1300500000000,0.705
4334,1300800000000,0.705
4335,1301100000000,0.709
4336,1301400000000,0.71
4337,1301700000000,0.714
4338,1302000000000,0.715
4339,1302300000000,0.715
4340,1302600000000,0.715
4341,1302900000000,0.715
4342,1303200000000,0.712
4343,1303500000000,0.716
4344,1303800000000,0.719
4345,1304100000000,0.715
4346,1304400000000,0.713
4347,1304700000000,0.713
4348,1305000000000,0.714
4349,1305300000000,0.718
4350,1305600000000,0.722
4351,1305900000000,0.731
4352,1306200000000,0.737
4353,1306500000000,0.74
4354,1306800000000,0.74
4355,1307100000000,0.74
4356,1307400000000,0.737
4357,1307700000000,0.734
4358,1308000000000,0.727
4359,1308300000000,0.722
4360,1308600000000,0.721
4361,1308900000000,0.722
4362,1309200000000,0.721
4363,1309500000000,0.722
4364,1309800000000,0.727
4365,1310100000000,0.733
4366,1310400000000,0.734
4367,1310700000000,0.739
4368,1311000000000,0.738
4369,1311300000000,0.737
4370,1311600000000,0.74
4371,1311900000000,0.747
4372,1312200000000,0.745
4373,1312500000000,0.744
4374,1312800000000,0.749
4375,1313100000000,0.753
4376,1313400000000,0.758
4377,1313700000000,0.762
4378,1314000000000,0.769
4379,1314300000000,0.774
4380,1314600000000,0.773
4381,1314900000000,0.772
4382,1315200000000,0.772
4383,1315500000000,0.77
4384,1315800000000,0.766
4385,1316100000000,0.766
4386,1316400000000,0.765
4387,1316700000000,0.765
4388,1317000000000,0.765
4389,1317300000000,0.765
4390,1317600000000,0.765
4391,1317900000000,0.767
4392,1318200000000,0.764
4393,1318500000000,0.764
4394,1318800000000,0.768
4395,1319100000000,0.771
4396,1319400000000,0.772
4397,1319700000000,0.764
4398,1320000000000,0.76
4399,1320300000000,0.758
4400,1320600000000,0.762
4401,1320900000000,0.765
4402,1321200000000,0.767
4403,1321500000000,0.766
4404,1321800000000,0.765
4405,1322100000000,0.767
4406,1322400000000,0.767
4407,1322700000000,0.767
4408,1323000000000,0.763
4409,1323300000000,0.757
4410,1323600000000,0.744
4411,1323900000000,0.741
4412,1324200000000,0.739
4413,1324500000000,0.74
4414,1324800000000,0.738
4415,1325100000000,0.742
4416,1325400000000,0.754
4417,1325700000000,0.76
4418,1326000000000,0.761
4419,1326300000000,0.763
4420,1326600000000,0.767
4421,1326900000000,0.768
4422,1327200000000,0.767
4423,1327500000000,0.767
4424,1327800000000,0.767
4425,1328100000000,0.769
4426,1328400000000,0.769
4427,1328700000000,0.771
4428,1329000000000,0.771
4429,1329300000000,0.77
4430,1329600000000,0.768
4431,1329900000000,0.769
4432,1330200000000,0.772
4433,1330500000000,0.773
4434,1330800000000,0.772
4435,1331100000000,0.771
4436,1331400000000,0.769
4437,1331700000000,0.77
4438,1332000000000,0.77
4439,1332300000000,0.77
4440,1332600000000,0.769
4441,1332900000000,0.77
4442,1333200000000,0.771
4443,1333500000000,0.772
4444,1333800000000,0.773
4445,1334100000000,0.771
4446,1334400000000,0.771
4447,1334700000000,0.771
4448,1335000000000,0.772
4449,1335300000000,0.774
4450,1335600000000,0.772
4451,1335900000000,0.771
4452,1336200000000,0.771
4453,1336500000000,0.772
4454,1336800000000,0.77
4455,1337100000000,0.77
4456,1337400000000,0.77
4457,1337700000000,0.77
4458,1338000000000,0.771
4459,1338300000000,0.771
4460,1338600000000,0.771
4461,1338900000000,0.772
4462,1339200000000,0.772
4463,1339500000000,0.771
4464,1339800000000,0.772
4465,1340100000000,0.773
4466,1340400000000,0.773
4467,1340700000000,0.773
4468,1341000000000,0.771
4469,1341300000000,0.77
4470,1341600000000,0.769
4471,1341900000000,0.769
4472,1342200000000,0.77
4473,1342500000000,0.771
4474,1342800000000,0.773
4475,1343100000000,0.773
4476,1343400000000,0.773
4477,1343700000000,0.772
4478,1344000000000,0.773
4479,1344300000000,0.774
4480,1344600000000,0.773
4481,1344900000000,0.772
4482,1345200000000,0.772
4483,1345500000000,0.77
4484,1345800000000,0.771
4485,1346100000000,0.773
4486,1346400000000,0.773
4487,1346700000000,0.771
4488,1347000000000,0.772
4489,1347300000000,0.77
4490,1347600000000,0.768
4491,1347900000000,0.768
4492,1348200000000,0.769
4493,1348500000000,0.766
4494,1348800000000,0.766
4495,1349100000000,0.766
4496,1349400000000,0.768
4497,1349700000000,0.769
4498,1350000000000,0.769
4499,1350300000000,0.767
4500,1350600000000,0.764
4501,1350900000000,0.76
4502,1351200000000,0.757
4503,1351500000000,0.752
4504,1351800000000,0.747
4505,1352100000000,0.727
4506,1352400000000,0.704
4507,1352700000000,0.693
4508,1353000000000,0.71
4509,1353300000000,0.726
4510,1353600000000,0.74
4511,1353900000000,0.743
4512,1354200000000,0.738
4513,1354500000000,0.735
4514,1354800000000,0.74
4515,1355100000000,0.743
4516,1355400000000,0.74
4517,1355700000000,0.737
4518,1356000000000,0.739
4519,1356300000000,0.743
4520,1356600000000,0.743
4521,1356900000000,0.743
4522,1357200000000,0.743
4523,1357500000000,0.74
4524,1357800000000,0.745
4525,1358100000000,0.741
4526,1358400000000,0.736
4527,1358700000000,0.726
4528,1359000000000,0.714
4529,1359300000000,0.701
4530,1359600000000,0.701
4531,1359900000000,0.722
4532,1360200000000,0.732
4533,1360500000000,0.74
4534,1360800000000,0.748
4535,1361100000000,0.755
4536,1361400000000,0.753
4537,1361700000000,0.742
4538,1362000000000,0.737
4539,1362300000000,0.738
4540,1362600000000,0.725
4541,1362900000000,0.695
4542,1363200000000,0.695
4543,1363500000000,0.69
4544,1363800000000,0.693
4545,1364100000000,0.681
4546,1364400000000,0.671
4547,1364700000000,0.671
4548,1365000000000,0.674
4549,1365300000000,0.674
4550,1365600000000,0.675
4551,1365900000000,0.68
4552,1366200000000,0.674
4553,1366500000000,0.674
4554,1366800000000,0.675
4555,1367100000000,0.678
4556,1367400000000,0.685
4557,1367700000000,0.684
4558,1368000000000,0.683
4559,1368300000000,0.69
4560,1368600000000,0.686
4561,1368900000000,0.683
4562,1369200000000,0.688
4563,1369500000000,0.689
4564,1369800000000,0.688
4565,1370100000000,0.681
4566,1370400000000,0.677
4567,1370700000000,0.672
4568,1371000000000,0.672
4569,1371300000000,0.676
4570,1371600000000,0.686
4571,1371900000000,0.685
4572,1372200000000,0.679
4573,1372500000000,0.675
4574,1372800000000,0.676
4575,1373100000000,0.687
4576,1373400000000,0.688
4577,1373700000000,0.684
4578,1374000000000,0.681
4579,1374300000000,0.681
4580,1374600000000,0.681
4581,1374900000000,0.68
4582,1375200000000,0.679
4583,1375500000000,0.679
4584,1375800000000,0.68
4585,1376100000000,0.681
4586,1376400000000,0.691
4587,1376700000000,0.698
4588,1377000000000,0.702
4589,1377300000000,0.704
4590,1377600000000,0.707
4591,1377900000000,0.709
4592,1378200000000,0.712
4593,1378500000000,0.713
4594,1378800000000,0.716
4595,1379100000000,0.722
4596,1379400000000,0.724
4597,1379700000000,0.728
4598,1380000000000,0.722
4599,1380300000000,0.719
4600,1380600000000,0.72
4601,1380900000000,0.726
4602,1381200000000,0.724
4603,1381500000000,0.722
4604,1381800000000,0.717
4605,1382100000000,0.719
4606,1382400000000,0.715
4607,1382700000000,0.718
4608,1383000000000,0.709
4609,1383300000000,0.71
4610,1383600000000,0.722
4611,1383900000000,0.722
4612,1384200000000,0.718
4613,1384500000000,0.717
4614,1384800000000,0.715
4615,1385100000000,0.716
4616,1385400000000,0.718
4617,1385700000000,0.724
4618,1386000000000,0.722
4619,1386300000000,0.719
4620,1386600000000,0.721
4621,1386900000000,0.716
4622,1387200000000,0.715
4623,1387500000000,0.715
4624,1387800000000,0.717
4625,1388100000000,0.72
4626,1388400000000,0.72
4627,1388700000000,0.72
4628,1389000000000,0.723
4629,1389300000000,0.726
4630,1389600000000,0.727
4631,1389900000000,0.726
4632,1390200000000,0.719
4633,1390500000000,0.716
4634,1390800000000,0.716
4635,1391100000000,0.717
4636,1391400000000,0.721
4637,1391700000000,0.723
4638,1392000000000,0.727
4639,1392300000000,0.733
4640,1392600000000,0.729
4641,1392900000000,0.73
4642,1393200000000,0.732
4643,1393500000000,0.731
4644,1393800000000,0.728
4645,1394100000000,0.726
4646,1394400000000,0.728
4647,1394700000000,0.73
4648,1395000000000,0.722
4649,1395300000000,0.719
4650,1395600000000,0.72
4651,1395900000000,0.721
4652,1396200000000,0.722
4653,1396500000000,0.727
4654,1396800000000,0.726
4655,1397100000000,0.718
4656,1397400000000,0.715
4657,1397700000000,0.719
4658,1398000000000,0.736
4659,1398300000000,0.748
4660,1398600000000,0.754
4661,1398900000000,0.76
4662,1399200000000,0.764
4663,1399500000000,0.757
4664,1399800000000,0.76
4665,1400100000000,0.763
4666,1400400000000,0.769
4667,1400700000000,0.773
4668,1401000000000,0.775
4669,1401300000000,0.778
4670,1401600000000,0.774
4671,1401900000000,0.761
4672,1402200000000,0.759
4673,1402500000000,0.754
4674,1402800000000,0.749
4675,1403100000000,0.752
4676,1403400000000,0.756
4677,1403700000000,0.758
4678,1404000000000,0.754
4679,1404300000000,0.749
4680,1404600000000,0.741
4681,1404900000000,0.735
4682,1405200000000,0.735
4683,1405500000000,0.737
4684,1405800000000,0.734
4685,1406100000000,0.719
4686,1406400000000,0.703
4687,1406700000000,0.702
4688,1407000000000,0.714
4689,1407300000000,0.718
4690,1407600000000,0.713
4691,1407900000000,0.718
4692,1408200000000,0.727
4693,1408500000000,0.733
4694,1408800000000,0.722
4695,1409100000000,0.714
4696,1409400000000,0.712
4697,1409700000000,0.708
4698,1410000000000,0.707
4699,1410300000000,0.713
4700,1410600000000,0.718
4701,1410900000000,0.724
4702,1411200000000,0.735
4703,1411500000000,0.742
4704,1411800000000,0.747
4705,1412100000000,0.753
4706,1412400000000,0.756
4707,1412700000000,0.763
4708,1413000000000,0.766
4709,1413300000000,0.767
4710,1413600000000,0.772
4711,1413900000000,0.776
4712,1414200000000,0.776
4713,1414500000000,0.775
4714,1414800000000,0.773
4715,1415100000000,0.771
4716,1415400000000,0.77
4717,1415700000000,0.77
4718,1416000000000,0.77
4719,1416300000000,0.773
4720,1416600000000,0.774
4721,1416900000000,0.774
4722,1417200000000,0.771
4723,1417500000000,0.768
4724,1417800000000,0.767
4725,1418100000000,0.768
4726,1418400000000,0.769
4727,1418700000000,0.77
4728,1419000000000,0.768
4729,1419300000000,0.764
4730,1419600000000,0.768
4731,1419900000000,0.772
4732,1420200000000,0.774
4733,1420500000000,0.773
4734,1420800000000,0.773
4735,1421100000000,0.771
4736,1421400000000,0.769
4737,1421700000000,0.77
4738,1422000000000,0.773
4739,1422300000000,0.773
4740,1422600000000,0.773
4741,1422900000000,0.774
4742,1423200000000,0.774
4743,1423500000000,0.773
4744,1423800000000,0.773
4745,1424100000000,0.774
4746,1424400000000,0.775
4747,1424700000000,0.773
4748,1425000000000,0.772
4749,1425300000000,0.771
4750,1425600000000,0.769
4751,1425900000000,0.772
4752,1426200000000,0.77
4753,1426500000000,0.766
4754,1426800000000,0.764
4755,1427100000000,0.764
4756,1427400000000,0.767
4757,1427700000000,0.767
4758,1428000000000,0.762
4759,1428300000000,0.768
4760,1428600000000,0.773
4761,1428900000000,0.774
4762,1429200000000,0.768
4763,1429500000000,0.767
4764,1429800000000,0.767
4765,1430100000000,0.767
4766,1430400000000,0.762
4767,1430700000000,0.763
4768,1431000000000,0.767
4769,1431300000000,0.769
4770,1431600000000,0.76
4771,1431900000000,0.75
4772,1432200000000,0.749
4773,1432500000000,0.746
4774,1432800000000,0.738
4775,1433100000000,0.741
4776,1433400000000,0.755
4777,1433700000000,0.763
4778,1434000000000,0.762
4779,1434300000000,0.76
4780,1434600000000,0.759
4781,1434900000000,0.756
4782,1435200000000,0.749
4783,1435500000000,0.745
4784,1435800000000,0.736
4785,1436100000000,0.744
4786,1436400000000,0.756
4787,1436700000000,0.756
4788,1437000000000,0.751
4789,1437300000000,0.754
4790,1437600000000,0.754
4791,1437900000000,0.746
4792,1438200000000,0.734
4793,1438500000000,0.737
4794,1438800000000,0.732
4795,1439100000000,0.735
4796,1439400000000,0.733
4797,1439700000000,0.73
4798,1440000000000,0.744
4799,1440300000000,0.753
4800,1440600000000,0.757
4801,1440900000000,0.755
4802,1441200000000,0.751
4803,1441500000000,0.75
4804,1441800000000,0.745
4805,1442100000000,0.74
4806,1442400000000,0.743
4807,1442700000000,0.743
4808,1443000000000,0.721
4809,1443300000000,0.698
4810,1443600000000,0.709
4811,1443900000000,0.716
4812,1444200000000,0.712
4813,1444500000000,0.718
4814,1444800000000,0.724
4815,1445100000000,0.731
4816,1445400000000,0.721
4817,1445700000000,0.723
4818,1446000000000,0.725
4819,1446300000000,0.731
4820,1446600000000,0.734
4821,1446900000000,0.738
4822,1447200000000,0.74
4823,1447500000000,0.738
4824,1447800000000,0.731
4825,1448100000000,0.728
4826,1448400000000,0.733
4827,1448700000000,0.738
4828,1449000000000,0.742
4829,1449300000000,0.743
4830,1449600000000,0.729
4831,1449900000000,0.706
4832,1450200000000,0.687
4833,1450500000000,0.679
4834,1450800000000,0.683
4835,1451100000000,0.688
4836,1451400000000,0.696
4837,1451700000000,0.699
4838,1452000000000,0.694
4839,1452300000000,0.686
4840,1452600000000,0.679
4841,1452900000000,0.691
4842,1453200000000,0.711
4843,1453500000000,0.727
4844,1453800000000,0.732
4845,1454100000000,0.732
4846,1454400000000,0.731
4847,1454700000000,0.736
4848,1455000000000,0.734
4849,1455300000000,0.731
4850,1455600000000,0.737
4851,1455900000000,0.748
4852,1456200000000,0.753
4853,1456500000000,0.755
4854,1456800000000,0.754
4855,1457100000000,0.75
4856,1457400000000,0.748
4857,1457700000000,0.745
4858,1458000000000,0.75
4859,1458300000000,0.751
4860,1458600000000,0.743
4861,1458900000000,0.742
4862,1459200000000,0.74
4863,1459500000000,0.74
4864,1459800000000,0.742
4865,1460100000000,0.745
4866,1460400000000,0.746
4867,1460700000000,0.75
4868,1461000000000,0.751
4869,1461300000000,0.753
4870,1461600000000,0.752
4871,1461900000000,0.749
4872,1462200000000,0.749
4873,1462500000000,0.75
4874,1462800000000,0.748
4875,1463100000000,0.749
4876,1463400000000,0.748
4877,1463700000000,0.745
4878,1464000000000,0.737
4879,1464300000000,0.73
4880,1464600000000,0.724
4881,1464900000000,0.726
4882,1465200000000,0.729
4883,1465500000000,0.736
4884,1465800000000,0.74
4885,1466100000000,0.738
4886,1466400000000,0.733
4887,1466700000000,0.734
4888,1467000000000,0.734
4889,1467300000000,0.731
4890,1467600000000,0.727
4891,1467900000000,0.726
4892,1468200000000,0.729
4893,1468500000000,0.741
4894,1468800000000,0.746
4895,1469100000000,0.743
4896,1469400000000,0.732
4897,1469700000000,0.725
4898,1470000000000,0.73
4899,1470300000000,0.734
4900,1470600000000,0.738
4901,1470900000000,0.74
4902,1471200000000,0.742
4903,1471500000000,0.741
4904,1471800000000,0.732
4905,1472100000000,0.732
4906,1472400000000,0.733
4907,1472700000000,0.728
4908,1473000000000,0.727
4909,1473300000000,0.724
4910,1473600000000,0.721
4911,1473900000000,0.72
4912,1474200000000,0.72
4913,1474500000000,0.721
4914,1474800000000,0.731
4915,1475100000000,0.732
4916,1475400000000,0.73
4917,1475700000000,0.731
4918,1476000000000,0.734
4919,1476300000000,0.735
4920,1476600000000,0.736
4921,1476900000000,0.74
4922,1477200000000,0.742
4923,1477500000000,0.738
4924,1477800000000,0.735
4925,1478100000000,0.736
4926,1478400000000,0.737
4927,1478700000000,0.739
4928,1479000000000,0.737
4929,1479300000000,0.733
4930,1479600000000,0.73
4931,1479900000000,0.73
4932,1480200000000,0.731
4933,1480500000000,0.725
4934,1480800000000,0.723
4935,1481100000000,0.721
4936,1481400000000,0.716
4937,1481700000000,0.716
4938,1482000000000,0.719
4939,1482300000000,0.721
4940,1482600000000,0.721
4941,1482900000000,0.722
4942,1483200000000,0.725
4943,1483500000000,0.734
4944,1483800000000,0.742
4945,1484100000000,0.75
4946,1484400000000,0.752
4947,1484700000000,0.754
4948,1485000000000,0.755
4949,1485300000000,0.755
4950,1485600000000,0.756
4951,1485900000000,0.756
4952,1486200000000,0.755
4953,1486500000000,0.755
4954,1486800000000,0.754
4955,1487100000000,0.752
4956,1487400000000,0.748
4957,1487700000000,0.75
4958,1488000000000,0.747
4959,1488300000000,0.742
4960,1488600000000,0.731
4961,1488900000000,0.727
4962,1489200000000,0.733
4963,1489500000000,0.741
4964,1489800000000,0.748
4965,1490100000000,0.752
4966,1490400000000,0.755
4967,1490700000000,0.755
4968,1491000000000,0.75
4969,1491300000000,0.744
4970,1491600000000,0.732
4971,1491900000000,0.729
4972,1492200000000,0.725
4973,1492500000000,0.717
4974,1492800000000,0.715
4975,1493100000000,0.721
4976,1493400000000,0.723
4977,1493700000000,0.732
4978,1494000000000,0.749
4979,1494300000000,0.76
4980,1494600000000,0.764
4981,1494900000000,0.765
4982,1495200000000,0.759
4983,1495500000000,0.758
4984,1495800000000,0.759
4985,1496100000000,0.762
4986,1496400000000,0.764
4987,1496700000000,0.765
4988,1497000000000,0.763
4989,1497300000000,0.763
4990,1497600000000,0.763
4991,1497900000000,0.764
4992,1498200000000,0.766
4993,1498500000000,0.765
4994,1498800000000,0.766
4995,1499100000000,0.763
4996,1499400000000,0.755
4997,1499700000000,0.749
4998,1500000000000,0.751
4999,1500300000000,0.753
5000,1500600000000,0.753
5001,1500900000000,0.754
5002,1501200000000,0.752
5003,1501500000000,0.753
5004,1501800000000,0.749
5005,1502100000000,0.751
5006,1502400000000,0.75
5007,1502700000000,0.751
5008,1503000000000,0.752
5009,1503300000000,0.749
5010,1503600000000,0.75
5011,1503900000000,0.754
5012,1504200000000,0.757
5013,1504500000000,0.76
5014,1504800000000,0.763
5015,1505100000000,0.764
5016,1505400000000,0.762
5017,1505700000000,0.761
5018,1506000000000,0.759
5019,1506300000000,0.751
5020,1506600000000,0.746
5021,1506900000000,0.744
5022,1507200000000,0.746
5023,1507500000000,0.742
5024,1507800000000,0.74
5025,1508100000000,0.741
5026,1508400000000,0.744
5027,1508700000000,0.746
5028,1509000000000,0.743
5029,1509300000000,0.744
5030,1509600000000,0.741
5031,1509900000000,0.741
5032,1510200000000,0.742
5033,1510500000000,0.744
5034,1510800000000,0.747
5035,1511100000000,0.746
5036,1511400000000,0.744
5037,1511700000000,0.742
5038,1512000000000,0.74
5039,1512300000000,0.745
5040,1512600000000,0.744
5041,1512900000000,0.743
5042,1513200000000,0.738
5043,1513500000000,0.735
5044,1513800000000,0.732
5045,1514100000000,0.728
5046,1514400000000,0.727
5047,1514700000000,0.724
5048,1515000000000,0.725
5049,1515300000000,0.728
5050,1515600000000,0.731
5051,1515900000000,0.73
5052,1516200000000,0.731
5053,1516500000000,0.729
5054,1516800000000,0.729
5055,1517100000000,0.735
5056,1517400000000,0.739
5057,1517700000000,0.743
5058,1518000000000,0.744
5059,1518300000000,0.74
5060,1518600000000,0.742
5061,1518900000000,0.747
5062,1519200000000,0.747
5063,1519500000000,0.747
5064,1519800000000,0.75
5065,1520100000000,0.748
5066,1520400000000,0.745
5067,1520700000000,0.743
5068,1521000000000,0.743
5069,1521300000000,0.742
5070,1521600000000,0.742
5071,1521900000000,0.746
5072,1522200000000,0.749
5073,1522500000000,0.746
5074,1522800000000,0.745
5075,1523100000000,0.747
5076,1523400000000,0.752
5077,1523700000000,0.754
5078,1524000000000,0.752
5079,1524300000000,0.754
5080,1524600000000,0.751
5081,1524900000000,0.75
5082,1525200000000,0.75
5083,1525500000000,0.747
5084,1525800000000,0.742
5085,1526100000000,0.743
5086,1526400000000,0.749
5087,1526700000000,0.75
5088,1527000000000,0.75
5089,1527300000000,0.752
5090,1527600000000,0.754
5091,1527900000000,0.758
5092,1528200000000,0.759
5093,1528500000000,0.759
5094,1528800000000,0.757
5095,1529100000000,0.754
5096,1529400000000,0.754
5097,1529700000000,0.75
5098,1530000000000,0.749
5099,1530300000000,0.75
5100,1530600000000,0.751
5101,1530900000000,0.754
5102,1531200000000,0.756
5103,1531500000000,0.759
5104,1531800000000,0.756
5105,1532100000000,0.754
5106,1532400000000,0.753
5107,1532700000000,0.753
5108,1533000000000,0.754
5109,1533300000000,0.758
5110,1533600000000,0.757
5111,1533900000000,0.757
5112,1534200000000,0.759
5113,1534500000000,0.759
5114,1534800000000,0.756
5115,1535100000000,0.756
5116,1535400000000,0.756
5117,1535700000000,0.745
5118,1536000000000,0.724
5119,1536300000000,0.706
5120,1536600000000,0.696
5121,1536900000000,0.686
5122,1537200000000,0.691
5123,1537500000000,0.704
5124,1537800000000,0.707
5125,1538100000000,0.704
5126,1538400000000,0.697
5127,1538700000000,0.696
5128,1539000000000,0.692
5129,1539300000000,0.697
5130,1539600000000,0.704
5131,1539900000000,0.708
5132,1540200000000,0.712
5133,1540500000000,0.71
5134,1540800000000,0.707
5135,1541100000000,0.708
5136,1541400000000,0.706
5137,1541700000000,0.714
5138,1542000000000,0.731
5139,1542300000000,0.744
5140,1542600000000,0.75
5141,1542900000000,0.756
5142,1543200000000,0.75
5143,1543500000000,0.743
5144,1543800000000,0.733
5145,1544100000000,0.724
5146,1544400000000,0.725
5147,1544700000000,0.729
5148,1545000000000,0.735
5149,1545300000000,0.741
5150,1545600000000,0.75
5151,1545900000000,0.747
5152,1546200000000,0.743
5153,1546500000000,0.742
5154,1546800000000,0.736
5155,1547100000000,0.734
5156,1547400000000,0.733
5157,1547700000000,0.732
5158,1548000000000,0.738
5159,1548300000000,0.743
5160,1548600000000,0.745
5161,1548900000000,0.745
5162,1549200000000,0.74
5163,1549500000000,0.74
5164,1549800000000,0.74
5165,1550100000000,0.735
5166,1550400000000,0.725
5167,1550700000000,0.725
5168,1551000000000,0.729
5169,1551300000000,0.736
5170,1551600000000,0.74
5171,1551900000000,0.738
5172,1552200000000,0.74
5173,1552500000000,0.746
5174,1552800000000,0.745
5175,1553100000000,0.741
5176,1553400000000,0.739
5177,1553700000000,0.74
5178,1554000000000,0.745
5179,1554300000000,0.741
5180,1554600000000,0.736
5181,1554900000000,0.735
5182,1555200000000,0.734
5183,1555500000000,0.73
5184,1555800000000,0.72
5185,1556100000000,0.713
5186,1556400000000,0.724
5187,1556700000000,0.735
5188,1557000000000,0.739
5189,1557300000000,0.736
5190,1557600000000,0.733
5191,1557900000000,0.726
5192,1558200000000,0.722
5193,1558500000000,0.721
5194,1558800000000,0.718
5195,1559100000000,0.713
5196,1559400000000,0.709
5197,1559700000000,0.704
5198,1560000000000,0.707
5199,1560300000000,0.717
5200,1560600000000,0.727
5201,1560900000000,0.732
5202,1561200000000,0.726
5203,1561500000000,0.718
5204,1561800000000,0.716
5205,1562100000000,0.716
5206,1562400000000,0.719
5207,1562700000000,0.718
5208,1563000000000,0.726
5209,1563300000000,0.725
5210,1563600000000,0.722
5211,1563900000000,0.718
5212,1564200000000,0.71
5213,1564500000000,0.705
5214,1564800000000,0.703
5215,1565100000000,0.697
5216,1565400000000,0.695
5217,1565700000000,0.695
5218,1566000000000,0.697
5219,1566300000000,0.695
5220,1566600000000,0.696
5221,1566900000000,0.704
5222,1567200000000,0.714
5223,1567500000000,0.714
5224,1567800000000,0.705
5225,1568100000000,0.704
5226,1568400000000,0.7
5227,1568700000000,0.693
5228,1569000000000,0.693
5229,1569300000000,0.692
5230,1569600000000,0.69
5231,1569900000000,0.693
5232,1570200000000,0.687
5233,1570500000000,0.692
5234,1570800000000,0.692
5235,1571100000000,0.698
5236,1571400000000,0.696
5237,1571700000000,0.698
5238,1572000000000,0.707
5239,1572300000000,0.714
5240,1572600000000,0.716
5241,1572900000000,0.714
5242,1573200000000,0.711
5243,1573500000000,0.711
5244,1573800000000,0.717
5245,1574100000000,0.729
5246,1574400000000,0.74
5247,1574700000000,0.747
5248,1575000000000,0.748
5249,1575300000000,0.746
5250,1575600000000,0.751
5251,1575900000000,0.753
5252,1576200000000,0.75
5253,1576500000000,0.746
5254,1576800000000,0.743
5255,1577100000000,0.739
5256,1577400000000,0.737
5257,1577700000000,0.733
5258,1578000000000,0.731
5259,1578300000000,0.73
5260,1578600000000,0.729
5261,1578900000000,0.71
5262,1579200000000,0.699
5263,1579500000000,0.703
5264,1579800000000,0.705
5265,1580100000000,0.716
5266,1580400000000,0.717
5267,1580700000000,0.734
5268,1581000000000,0.753
5269,1581300000000,0.766
5270,1581600000000,0.76
5271,1581900000000,0.756
5272,1582200000000,0.758
5273,1582500000000,0.757
5274,1582800000000,0.762
5275,1583100000000,0.765
5276,1583400000000,0.766
5277,1583700000000,0.766
5278,1584000000000,0.763
5279,1584300000000,0.764
5280,1584600000000,0.765
5281,1584900000000,0.763
5282,1585200000000,0.761
5283,1585500000000,0.76
5284,1585800000000,0.757
5285,1586100000000,0.757
5286,1586400000000,0.758
5287,1586700000000,0.756
5288,1587000000000,0.754
5289,1587300000000,0.753
5290,1587600000000,0.755
5291,1587900000000,0.757
5292,1588200000000,0.758
5293,1588500000000,0.756
5294,1588800000000,0.759
5295,1589100000000,0.759
5296,1589400000000,0.758
5297,1589700000000,0.755
5298,1590000000000,0.755
5299,1590300000000,0.758
5300,1590600000000,0.759
5301,1590900000000,0.76
5302,1591200000000,0.762
5303,1591500000000,0.761
5304,1591800000000,0.76
5305,1592100000000,0.76
5306,1592400000000,0.759
5307,1592700000000,0.761
5308,1593000000000,0.761
5309,1593300000000,0.758
5310,1593600000000,0.754
5311,1593900000000,0.757
5312,1594200000000,0.753
5313,1594500000000,0.748
5314,1594800000000,0.751
5315,1595100000000,0.752
5316,1595400000000,0.751
5317,1595700000000,0.752
5318,1596000000000,0.753
5319,1596300000000,0.754
5320,1596600000000,0.751
5321,1596900000000,0.752
5322,1597200000000,0.75
5323,1597500000000,0.748
5324,1597800000000,0.747
5325,1598100000000,0.747
5326,1598400000000,0.746
5327,1598700000000,0.739
5328,1599000000000,0.733
5329,1599300000000,0.732
5330,1599600000000,0.735
5331,1599900000000,0.732
5332,1600200000000,0.73
5333,1600500000000,0.727
5334,1600800000000,0.716
5335,1601100000000,0.71
5336,1601400000000,0.708
5337,1601700000000,0.708
5338,1602000000000,0.712
5339,1602300000000,0.719
5340,1602600000000,0.722
5341,1602900000000,0.719
5342,1603200000000,0.718
5343,1603500000000,0.719
5344,1603800000000,0.713
5345,1604100000000,0.71
5346,1604400000000,0.71
5347,1604700000000,0.712
5348,1605000000000,0.713
5349,1605300000000,0.725
5350,1605600000000,0.736
5351,1605900000000,0.738
5352,1606200000000,0.74
5353,1606500000000,0.738
5354,1606800000000,0.736
5355,1607100000000,0.735
5356,1607400000000,0.733
5357,1607700000000,0.724
5358,1608000000000,0.72
5359,1608300000000,0.72
5360,1608600000000,0.728
5361,1608900000000,0.735
5362,1609200000000,0.737
5363,1609500000000,0.734
5364,1609800000000,0.73
5365,1610100000000,0.728
5366,1610400000000,0.727
5367,1610700000000,0.732
5368,1611000000000,0.73
5369,1611300000000,0.731
5370,1611600000000,0.724
5371,1611900000000,0.726
5372,1612200000000,0.728
5373,1612500000000,0.73
5374,1612800000000,0.736
5375,1613100000000,0.74
5376,1613400000000,0.736
5377,1613700000000,0.731
5378,1614000000000,0.734
5379,1614300000000,0.743
5380,1614600000000,0.74
5381,1614900000000,0.729
5382,1615200000000,0.726
5383,1615500000000,0.733
5384,1615800000000,0.741
5385,1616100000000,0.745
5386,1616400000000,0.75
5387,1616700000000,0.753
5388,1617000000000,0.753
5389,1617300000000,0.748
5390,1617600000000,0.746
5391,1617900000000,0.747
5392,1618200000000,0.738
5393,1618500000000,0.723
5394,1618800000000,0.721
5395,1619100000000,0.714
5396,1619400000000,0.699
5397,1619700000000,0.69
